timestamp,service,p99_latency_ms,error_rate_pct,request_count,error_count,active_connections,max_connections,cache_hit_ratio
2026-07-06T11:25:00Z,checkout-api,380,2.273,44,1,113,200,0.95
2026-07-06T11:30:00Z,checkout-api,427,5.263,38,2,122,200,0.966
2026-07-06T11:35:00Z,checkout-api,332,0.0,34,0,117,200,0.948
2026-07-06T11:40:00Z,checkout-api,399,4.167,48,2,116,200,0.954
2026-07-06T11:45:00Z,checkout-api,342,0.0,44,0,120,200,0.942
2026-07-06T11:50:00Z,checkout-api,407,0.0,46,0,119,200,0.945
2026-07-06T11:55:00Z,checkout-api,336,0.0,44,0,115,200,0.94
2026-07-06T12:00:00Z,checkout-api,382,0.0,52,0,120,200,0.953
2026-07-06T12:05:00Z,checkout-api,385,1.724,58,1,116,200,0.933
2026-07-06T12:10:00Z,checkout-api,334,2.0,50,1,115,200,0.955
2026-07-06T12:15:00Z,checkout-api,329,0.0,36,0,115,200,0.95
2026-07-06T12:20:00Z,checkout-api,332,2.439,41,1,119,200,0.942
2026-07-06T12:25:00Z,checkout-api,350,2.778,36,1,122,200,0.957
2026-07-06T12:30:00Z,checkout-api,377,0.0,47,0,118,200,0.941
2026-07-06T12:35:00Z,checkout-api,376,4.082,49,2,116,200,0.95
2026-07-06T12:40:00Z,checkout-api,336,0.0,38,0,120,200,0.947
2026-07-06T12:45:00Z,checkout-api,356,0.0,43,0,113,200,0.952
2026-07-06T12:50:00Z,checkout-api,353,4.348,46,2,115,200,0.954
2026-07-06T12:55:00Z,checkout-api,345,4.255,47,2,119,200,0.947
2026-07-06T13:00:00Z,checkout-api,351,0.0,46,0,120,200,0.953
2026-07-06T13:05:00Z,checkout-api,380,5.0,60,3,117,200,0.947
2026-07-06T13:10:00Z,checkout-api,388,1.961,51,1,120,200,0.947
2026-07-06T13:15:00Z,checkout-api,425,1.667,60,1,117,200,0.945
2026-07-06T13:20:00Z,checkout-api,374,2.0,50,1,113,200,0.946
2026-07-06T13:25:00Z,checkout-api,426,0.0,52,0,120,200,0.943
2026-07-06T13:30:00Z,checkout-api,409,0.0,37,0,119,200,0.948
2026-07-06T13:35:00Z,checkout-api,411,7.143,42,3,122,200,0.936
2026-07-06T13:40:00Z,checkout-api,388,2.174,46,1,118,200,0.955
2026-07-06T13:45:00Z,checkout-api,374,1.887,53,1,117,200,0.934
2026-07-06T13:50:00Z,checkout-api,351,2.222,45,1,116,200,0.953
2026-07-06T13:55:00Z,checkout-api,340,0.0,56,0,113,200,0.958
2026-07-06T14:00:00Z,checkout-api,331,2.041,49,1,123,200,0.94
2026-07-06T14:05:00Z,checkout-api,411,7.547,53,4,119,200,0.943
2026-07-06T14:10:00Z,checkout-api,417,3.846,52,2,120,200,0.951
2026-07-06T14:15:00Z,checkout-api,389,0.0,40,0,114,200,0.947
2026-07-06T14:20:00Z,checkout-api,441,3.846,52,2,123,200,0.952
2026-07-06T14:25:00Z,checkout-api,333,1.923,52,1,119,200,0.949
2026-07-06T14:30:00Z,checkout-api,440,5.0,40,2,116,200,0.933
2026-07-06T14:35:00Z,checkout-api,327,5.556,54,3,122,200,0.938
2026-07-06T14:40:00Z,checkout-api,370,0.0,58,0,117,200,0.949
2026-07-06T14:45:00Z,checkout-api,372,3.279,61,2,117,200,0.94
2026-07-06T14:50:00Z,checkout-api,376,6.122,49,3,121,200,0.944
2026-07-06T14:55:00Z,checkout-api,372,0.0,53,0,116,200,0.932
2026-07-06T15:00:00Z,checkout-api,400,6.25,64,4,119,200,0.957
2026-07-06T15:05:00Z,checkout-api,326,0.0,44,0,118,200,0.938
2026-07-06T15:10:00Z,checkout-api,375,0.0,52,0,117,200,0.966
2026-07-06T15:15:00Z,checkout-api,347,0.0,46,0,123,200,0.943
2026-07-06T15:20:00Z,checkout-api,409,0.0,55,0,115,200,0.949
2026-07-06T15:25:00Z,checkout-api,349,0.0,37,0,118,200,0.946
2026-07-06T15:30:00Z,checkout-api,379,0.0,55,0,115,200,0.967
2026-07-06T15:35:00Z,checkout-api,348,0.0,47,0,121,200,0.949
2026-07-06T15:40:00Z,checkout-api,416,6.25,48,3,120,200,0.951
2026-07-06T15:45:00Z,checkout-api,421,0.0,47,0,114,200,0.944
2026-07-06T15:50:00Z,checkout-api,422,0.0,50,0,120,200,0.948
2026-07-06T15:55:00Z,checkout-api,345,0.0,47,0,117,200,0.955
2026-07-06T16:00:00Z,checkout-api,353,4.762,42,2,113,200,0.952
2026-07-06T16:05:00Z,checkout-api,332,2.083,48,1,116,200,0.939
2026-07-06T16:10:00Z,checkout-api,389,3.03,33,1,121,200,0.946
2026-07-06T16:15:00Z,checkout-api,370,0.0,45,0,114,200,0.951
2026-07-06T16:20:00Z,checkout-api,410,2.5,40,1,116,200,0.956
2026-07-06T16:25:00Z,checkout-api,365,0.0,40,0,115,200,0.947
2026-07-06T16:30:00Z,checkout-api,353,0.0,59,0,113,200,0.965
2026-07-06T16:35:00Z,checkout-api,324,2.083,48,1,122,200,0.941
2026-07-06T16:40:00Z,checkout-api,355,5.405,37,2,119,200,0.954
2026-07-06T16:45:00Z,checkout-api,387,3.922,51,2,122,200,0.954
2026-07-06T16:50:00Z,checkout-api,383,4.167,48,2,117,200,0.953
2026-07-06T16:55:00Z,checkout-api,316,4.082,49,2,115,200,0.942
2026-07-06T17:00:00Z,checkout-api,343,0.0,39,0,116,200,0.936
2026-07-06T17:05:00Z,checkout-api,333,4.255,47,2,121,200,0.95
2026-07-06T17:10:00Z,checkout-api,374,0.0,47,0,117,200,0.946
2026-07-06T17:15:00Z,checkout-api,393,0.0,49,0,113,200,0.947
2026-07-06T17:20:00Z,checkout-api,356,1.923,52,1,123,200,0.947
2026-07-06T17:25:00Z,checkout-api,424,1.852,54,1,113,200,0.94
2026-07-06T17:30:00Z,checkout-api,390,2.439,41,1,116,200,0.957
2026-07-06T17:35:00Z,checkout-api,345,6.452,31,2,122,200,0.96
2026-07-06T17:40:00Z,checkout-api,365,2.128,47,1,122,200,0.959
2026-07-06T17:45:00Z,checkout-api,348,5.0,40,2,123,200,0.955
2026-07-06T17:50:00Z,checkout-api,397,2.564,39,1,123,200,0.941
2026-07-06T17:55:00Z,checkout-api,366,4.348,46,2,119,200,0.958
2026-07-06T18:00:00Z,checkout-api,380,0.0,61,0,117,200,0.938
2026-07-06T18:05:00Z,checkout-api,410,0.0,31,0,122,200,0.95
2026-07-06T18:10:00Z,checkout-api,357,2.778,36,1,118,200,0.948
2026-07-06T18:15:00Z,checkout-api,303,0.0,32,0,113,200,0.937
2026-07-06T18:20:00Z,checkout-api,386,3.704,27,1,114,200,0.95
2026-07-06T18:25:00Z,checkout-api,373,2.564,39,1,116,200,0.939
2026-07-06T18:30:00Z,checkout-api,384,0.0,38,0,123,200,0.942
2026-07-06T18:35:00Z,checkout-api,365,0.0,47,0,120,200,0.946
2026-07-06T18:40:00Z,checkout-api,356,0.0,39,0,120,200,0.957
2026-07-06T18:45:00Z,checkout-api,363,2.5,40,1,119,200,0.952
2026-07-06T18:50:00Z,checkout-api,395,0.0,37,0,118,200,0.956
2026-07-06T18:55:00Z,checkout-api,359,4.255,47,2,115,200,0.941
2026-07-06T19:00:00Z,checkout-api,345,2.5,40,1,116,200,0.941
2026-07-06T19:05:00Z,checkout-api,459,0.0,37,0,116,200,0.965
2026-07-06T19:10:00Z,checkout-api,358,0.0,26,0,117,200,0.951
2026-07-06T19:15:00Z,checkout-api,354,0.0,38,0,117,200,0.947
2026-07-06T19:20:00Z,checkout-api,337,2.273,44,1,115,200,0.952
2026-07-06T19:25:00Z,checkout-api,397,3.333,30,1,114,200,0.948
2026-07-06T19:30:00Z,checkout-api,355,0.0,37,0,123,200,0.958
2026-07-06T19:35:00Z,checkout-api,408,2.703,37,1,119,200,0.946
2026-07-06T19:40:00Z,checkout-api,360,0.0,35,0,120,200,0.942
2026-07-06T19:45:00Z,checkout-api,362,2.778,36,1,114,200,0.956
2026-07-06T19:50:00Z,checkout-api,377,0.0,32,0,116,200,0.953
2026-07-06T19:55:00Z,checkout-api,352,0.0,35,0,118,200,0.95
2026-07-06T20:00:00Z,checkout-api,437,0.0,33,0,114,200,0.947
2026-07-06T20:05:00Z,checkout-api,318,2.857,35,1,120,200,0.931
2026-07-06T20:10:00Z,checkout-api,392,0.0,33,0,117,200,0.937
2026-07-06T20:15:00Z,checkout-api,355,0.0,30,0,122,200,0.962
2026-07-06T20:20:00Z,checkout-api,329,0.0,29,0,114,200,0.939
2026-07-06T20:25:00Z,checkout-api,332,2.857,35,1,118,200,0.954
2026-07-06T20:30:00Z,checkout-api,310,4.0,25,1,116,200,0.939
2026-07-06T20:35:00Z,checkout-api,420,0.0,29,0,122,200,0.944
2026-07-06T20:40:00Z,checkout-api,356,0.0,28,0,123,200,0.953
2026-07-06T20:45:00Z,checkout-api,363,0.0,22,0,120,200,0.952
2026-07-06T20:50:00Z,checkout-api,413,4.545,22,1,118,200,0.95
2026-07-06T20:55:00Z,checkout-api,332,0.0,20,0,117,200,0.951
2026-07-06T21:00:00Z,checkout-api,361,3.03,33,1,123,200,0.951
2026-07-06T21:05:00Z,checkout-api,343,5.556,18,1,120,200,0.956
2026-07-06T21:10:00Z,checkout-api,379,3.846,26,1,115,200,0.947
2026-07-06T21:15:00Z,checkout-api,366,3.333,30,1,117,200,0.943
2026-07-06T21:20:00Z,checkout-api,352,0.0,31,0,122,200,0.94
2026-07-06T21:25:00Z,checkout-api,314,0.0,26,0,122,200,0.948
2026-07-06T21:30:00Z,checkout-api,296,5.263,19,1,119,200,0.952
2026-07-06T21:35:00Z,checkout-api,337,3.846,26,1,123,200,0.95
2026-07-06T21:40:00Z,checkout-api,427,0.0,32,0,116,200,0.946
2026-07-06T21:45:00Z,checkout-api,372,3.571,28,1,120,200,0.947
2026-07-06T21:50:00Z,checkout-api,412,0.0,20,0,114,200,0.953
2026-07-06T21:55:00Z,checkout-api,338,0.0,27,0,117,200,0.946
2026-07-06T22:00:00Z,checkout-api,387,0.0,15,0,123,200,0.954
2026-07-06T22:05:00Z,checkout-api,410,0.0,26,0,115,200,0.96
2026-07-06T22:10:00Z,checkout-api,322,0.0,22,0,119,200,0.942
2026-07-06T22:15:00Z,checkout-api,331,5.263,19,1,118,200,0.941
2026-07-06T22:20:00Z,checkout-api,337,0.0,18,0,117,200,0.939
2026-07-06T22:25:00Z,checkout-api,348,0.0,17,0,118,200,0.943
2026-07-06T22:30:00Z,checkout-api,329,0.0,33,0,122,200,0.953
2026-07-06T22:35:00Z,checkout-api,380,0.0,26,0,121,200,0.951
2026-07-06T22:40:00Z,checkout-api,294,0.0,13,0,121,200,0.962
2026-07-06T22:45:00Z,checkout-api,327,0.0,20,0,123,200,0.959
2026-07-06T22:50:00Z,checkout-api,333,0.0,22,0,121,200,0.943
2026-07-06T22:55:00Z,checkout-api,372,0.0,20,0,118,200,0.963
2026-07-06T23:00:00Z,checkout-api,300,0.0,15,0,118,200,0.952
2026-07-06T23:05:00Z,checkout-api,310,0.0,18,0,120,200,0.93
2026-07-06T23:10:00Z,checkout-api,373,0.0,13,0,117,200,0.953
2026-07-06T23:15:00Z,checkout-api,258,9.091,11,1,118,200,0.953
2026-07-06T23:20:00Z,checkout-api,381,0.0,17,0,118,200,0.939
2026-07-06T23:25:00Z,checkout-api,372,5.556,18,1,119,200,0.951
2026-07-06T23:30:00Z,checkout-api,273,0.0,12,0,115,200,0.955
2026-07-06T23:35:00Z,checkout-api,375,9.091,11,1,120,200,0.949
2026-07-06T23:40:00Z,checkout-api,326,0.0,16,0,120,200,0.935
2026-07-06T23:45:00Z,checkout-api,328,0.0,11,0,122,200,0.939
2026-07-06T23:50:00Z,checkout-api,416,0.0,21,0,117,200,0.939
2026-07-06T23:55:00Z,checkout-api,384,5.0,20,1,122,200,0.947
2026-07-07T00:00:00Z,checkout-api,310,0.0,7,0,120,200,0.95
2026-07-07T00:05:00Z,checkout-api,308,0.0,14,0,123,200,0.958
2026-07-07T00:10:00Z,checkout-api,325,0.0,12,0,120,200,0.943
2026-07-07T00:15:00Z,checkout-api,297,0.0,12,0,123,200,0.944
2026-07-07T00:20:00Z,checkout-api,274,9.091,11,1,116,200,0.943
2026-07-07T00:25:00Z,checkout-api,430,0.0,13,0,115,200,0.945
2026-07-07T00:30:00Z,checkout-api,361,6.667,15,1,119,200,0.949
2026-07-07T00:35:00Z,checkout-api,314,0.0,11,0,120,200,0.939
2026-07-07T00:40:00Z,checkout-api,387,0.0,15,0,122,200,0.957
2026-07-07T00:45:00Z,checkout-api,369,0.0,10,0,118,200,0.944
2026-07-07T00:50:00Z,checkout-api,358,0.0,16,0,117,200,0.958
2026-07-07T00:55:00Z,checkout-api,400,0.0,15,0,119,200,0.947
2026-07-07T01:00:00Z,checkout-api,276,0.0,16,0,113,200,0.95
2026-07-07T01:05:00Z,checkout-api,350,0.0,17,0,115,200,0.953
2026-07-07T01:10:00Z,checkout-api,369,5.882,17,1,119,200,0.953
2026-07-07T01:15:00Z,checkout-api,292,0.0,10,0,121,200,0.947
2026-07-07T01:20:00Z,checkout-api,361,4.348,23,1,123,200,0.943
2026-07-07T01:25:00Z,checkout-api,287,0.0,10,0,113,200,0.963
2026-07-07T01:30:00Z,checkout-api,392,10.0,10,1,115,200,0.941
2026-07-07T01:35:00Z,checkout-api,478,0.0,10,0,115,200,0.957
2026-07-07T01:40:00Z,checkout-api,311,0.0,11,0,118,200,0.941
2026-07-07T01:45:00Z,checkout-api,323,7.143,14,1,122,200,0.956
2026-07-07T01:50:00Z,checkout-api,206,0.0,5,0,114,200,0.946
2026-07-07T01:55:00Z,checkout-api,389,16.667,12,2,119,200,0.941
2026-07-07T02:00:00Z,checkout-api,368,0.0,17,0,119,200,0.95
2026-07-07T02:05:00Z,checkout-api,388,0.0,10,0,118,200,0.942
2026-07-07T02:10:00Z,checkout-api,347,7.692,13,1,113,200,0.951
2026-07-07T02:15:00Z,checkout-api,356,8.333,12,1,121,200,0.939
2026-07-07T02:20:00Z,checkout-api,399,0.0,15,0,119,200,0.947
2026-07-07T02:25:00Z,checkout-api,300,0.0,5,0,122,200,0.952
2026-07-07T02:30:00Z,checkout-api,300,0.0,3,0,122,200,0.948
2026-07-07T02:35:00Z,checkout-api,263,0.0,8,0,113,200,0.936
2026-07-07T02:40:00Z,checkout-api,354,0.0,14,0,113,200,0.954
2026-07-07T02:45:00Z,checkout-api,332,0.0,9,0,123,200,0.942
2026-07-07T02:50:00Z,checkout-api,301,0.0,9,0,115,200,0.946
2026-07-07T02:55:00Z,checkout-api,297,0.0,8,0,121,200,0.961
2026-07-07T03:00:00Z,checkout-api,321,11.765,17,2,116,200,0.94
2026-07-07T03:05:00Z,checkout-api,305,0.0,9,0,118,200,0.965
2026-07-07T03:10:00Z,checkout-api,401,0.0,8,0,116,200,0.949
2026-07-07T03:15:00Z,checkout-api,291,0.0,8,0,116,200,0.948
2026-07-07T03:20:00Z,checkout-api,363,11.111,9,1,123,200,0.946
2026-07-07T03:25:00Z,checkout-api,334,0.0,15,0,117,200,0.95
2026-07-07T03:30:00Z,checkout-api,348,0.0,15,0,115,200,0.946
2026-07-07T03:35:00Z,checkout-api,272,0.0,10,0,114,200,0.948
2026-07-07T03:40:00Z,checkout-api,359,0.0,13,0,118,200,0.954
2026-07-07T03:45:00Z,checkout-api,334,12.5,8,1,114,200,0.95
2026-07-07T03:50:00Z,checkout-api,302,0.0,6,0,115,200,0.936
2026-07-07T03:55:00Z,checkout-api,299,5.882,17,1,115,200,0.953
2026-07-07T04:00:00Z,checkout-api,477,0.0,9,0,115,200,0.944
2026-07-07T04:05:00Z,checkout-api,322,0.0,17,0,114,200,0.955
2026-07-07T04:10:00Z,checkout-api,298,0.0,16,0,118,200,0.939
2026-07-07T04:15:00Z,checkout-api,400,0.0,18,0,120,200,0.951
2026-07-07T04:20:00Z,checkout-api,362,0.0,6,0,118,200,0.956
2026-07-07T04:25:00Z,checkout-api,407,0.0,14,0,121,200,0.945
2026-07-07T04:30:00Z,checkout-api,320,0.0,8,0,117,200,0.951
2026-07-07T04:35:00Z,checkout-api,374,0.0,16,0,116,200,0.955
2026-07-07T04:40:00Z,checkout-api,303,0.0,7,0,122,200,0.965
2026-07-07T04:45:00Z,checkout-api,347,5.556,18,1,114,200,0.951
2026-07-07T04:50:00Z,checkout-api,314,0.0,16,0,115,200,0.949
2026-07-07T04:55:00Z,checkout-api,273,0.0,13,0,120,200,0.951
2026-07-07T05:00:00Z,checkout-api,396,6.667,15,1,121,200,0.95
2026-07-07T05:05:00Z,checkout-api,457,0.0,15,0,123,200,0.945
2026-07-07T05:10:00Z,checkout-api,354,0.0,14,0,123,200,0.956
2026-07-07T05:15:00Z,checkout-api,323,0.0,16,0,121,200,0.958
2026-07-07T05:20:00Z,checkout-api,391,5.882,17,1,123,200,0.955
2026-07-07T05:25:00Z,checkout-api,356,0.0,13,0,118,200,0.947
2026-07-07T05:30:00Z,checkout-api,373,0.0,14,0,117,200,0.955
2026-07-07T05:35:00Z,checkout-api,334,0.0,24,0,118,200,0.961
2026-07-07T05:40:00Z,checkout-api,415,0.0,22,0,118,200,0.95
2026-07-07T05:45:00Z,checkout-api,293,5.882,17,1,122,200,0.95
2026-07-07T05:50:00Z,checkout-api,368,0.0,17,0,117,200,0.967
2026-07-07T05:55:00Z,checkout-api,342,0.0,25,0,118,200,0.953
2026-07-07T06:00:00Z,checkout-api,301,0.0,14,0,120,200,0.943
2026-07-07T06:05:00Z,checkout-api,351,0.0,25,0,120,200,0.943
2026-07-07T06:10:00Z,checkout-api,405,0.0,14,0,113,200,0.935
2026-07-07T06:15:00Z,checkout-api,347,0.0,17,0,122,200,0.949
2026-07-07T06:20:00Z,checkout-api,340,0.0,11,0,122,200,0.952
2026-07-07T06:25:00Z,checkout-api,383,0.0,20,0,120,200,0.951
2026-07-07T06:30:00Z,checkout-api,420,5.556,18,1,123,200,0.958
2026-07-07T06:35:00Z,checkout-api,319,0.0,13,0,119,200,0.94
2026-07-07T06:40:00Z,checkout-api,337,0.0,22,0,113,200,0.95
2026-07-07T06:45:00Z,checkout-api,408,0.0,17,0,123,200,0.955
2026-07-07T06:50:00Z,checkout-api,348,0.0,28,0,113,200,0.943
2026-07-07T06:55:00Z,checkout-api,315,0.0,21,0,117,200,0.937
2026-07-07T07:00:00Z,checkout-api,334,0.0,17,0,118,200,0.946
2026-07-07T07:05:00Z,checkout-api,347,0.0,26,0,114,200,0.957
2026-07-07T07:10:00Z,checkout-api,389,4.762,21,1,123,200,0.958
2026-07-07T07:15:00Z,checkout-api,441,0.0,23,0,123,200,0.954
2026-07-07T07:20:00Z,checkout-api,352,0.0,23,0,122,200,0.946
2026-07-07T07:25:00Z,checkout-api,289,3.571,28,1,120,200,0.959
2026-07-07T07:30:00Z,checkout-api,381,0.0,27,0,114,200,0.949
2026-07-07T07:35:00Z,checkout-api,382,0.0,26,0,123,200,0.937
2026-07-07T07:40:00Z,checkout-api,320,0.0,29,0,113,200,0.948
2026-07-07T07:45:00Z,checkout-api,418,0.0,19,0,117,200,0.948
2026-07-07T07:50:00Z,checkout-api,346,0.0,29,0,115,200,0.953
2026-07-07T07:55:00Z,checkout-api,350,0.0,27,0,117,200,0.956
2026-07-07T08:00:00Z,checkout-api,318,0.0,28,0,120,200,0.947
2026-07-07T08:05:00Z,checkout-api,344,0.0,36,0,123,200,0.947
2026-07-07T08:10:00Z,checkout-api,320,3.448,29,1,114,200,0.956
2026-07-07T08:15:00Z,checkout-api,349,0.0,24,0,123,200,0.945
2026-07-07T08:20:00Z,checkout-api,294,2.632,38,1,123,200,0.964
2026-07-07T08:25:00Z,checkout-api,359,0.0,25,0,115,200,0.962
2026-07-07T08:30:00Z,checkout-api,308,3.125,32,1,113,200,0.962
2026-07-07T08:35:00Z,checkout-api,376,0.0,28,0,118,200,0.956
2026-07-07T08:40:00Z,checkout-api,381,0.0,21,0,115,200,0.95
2026-07-07T08:45:00Z,checkout-api,309,0.0,28,0,120,200,0.95
2026-07-07T08:50:00Z,checkout-api,337,2.632,38,1,114,200,0.951
2026-07-07T08:55:00Z,checkout-api,378,0.0,26,0,117,200,0.955
2026-07-07T09:00:00Z,checkout-api,330,6.061,33,2,114,200,0.956
2026-07-07T09:05:00Z,checkout-api,410,0.0,30,0,123,200,0.938
2026-07-07T09:10:00Z,checkout-api,347,0.0,26,0,118,200,0.949
2026-07-07T09:15:00Z,checkout-api,419,0.0,29,0,118,200,0.95
2026-07-07T09:20:00Z,checkout-api,371,3.226,31,1,115,200,0.944
2026-07-07T09:25:00Z,checkout-api,423,0.0,27,0,122,200,0.943
2026-07-07T09:30:00Z,checkout-api,336,0.0,31,0,121,200,0.962
2026-07-07T09:35:00Z,checkout-api,412,6.667,30,2,123,200,0.957
2026-07-07T09:40:00Z,checkout-api,1306,14.634,41,6,119,200,0.937
2026-07-07T09:45:00Z,checkout-api,737,25.0,24,6,123,200,0.939
2026-07-07T09:50:00Z,checkout-api,907,14.706,34,5,117,200,0.948
2026-07-07T09:55:00Z,checkout-api,836,15.789,38,6,119,200,0.933
2026-07-07T10:00:00Z,checkout-api,810,11.111,36,4,114,200,0.939
2026-07-07T10:05:00Z,checkout-api,761,10.714,28,3,116,200,0.957
2026-07-07T10:10:00Z,checkout-api,377,0.0,32,0,116,200,0.95
2026-07-07T10:15:00Z,checkout-api,367,2.778,36,1,118,200,0.946
2026-07-07T10:20:00Z,checkout-api,335,0.0,38,0,118,200,0.948
2026-07-07T10:25:00Z,checkout-api,378,2.632,38,1,117,200,0.942
2026-07-07T10:30:00Z,checkout-api,364,0.0,29,0,120,200,0.948
2026-07-07T10:35:00Z,checkout-api,362,2.941,34,1,118,200,0.958
2026-07-07T10:40:00Z,checkout-api,344,0.0,37,0,119,200,0.961
2026-07-07T10:45:00Z,checkout-api,440,2.128,47,1,117,200,0.958
2026-07-07T10:50:00Z,checkout-api,412,2.439,41,1,120,200,0.958
2026-07-07T10:55:00Z,checkout-api,389,4.348,46,2,115,200,0.94
2026-07-07T11:00:00Z,checkout-api,355,2.041,49,1,121,200,0.95
2026-07-07T11:05:00Z,checkout-api,489,0.0,40,0,116,200,0.941
2026-07-07T11:10:00Z,checkout-api,363,4.255,47,2,118,200,0.951
2026-07-07T11:15:00Z,checkout-api,365,2.128,47,1,114,200,0.953
2026-07-07T11:20:00Z,checkout-api,418,0.0,48,0,122,200,0.947
2026-07-07T11:25:00Z,checkout-api,406,0.0,44,0,115,200,0.949
2026-07-07T11:30:00Z,checkout-api,371,0.0,50,0,119,200,0.944
2026-07-07T11:35:00Z,checkout-api,434,5.263,57,3,119,200,0.939
2026-07-07T11:40:00Z,checkout-api,351,0.0,49,0,120,200,0.95
2026-07-07T11:45:00Z,checkout-api,393,2.439,41,1,113,200,0.94
2026-07-07T11:50:00Z,checkout-api,322,0.0,44,0,122,200,0.955
2026-07-07T11:55:00Z,checkout-api,357,0.0,51,0,113,200,0.941
2026-07-07T12:00:00Z,checkout-api,333,0.0,45,0,115,200,0.952
2026-07-07T12:05:00Z,checkout-api,358,2.222,45,1,118,200,0.958
2026-07-07T12:10:00Z,checkout-api,341,2.381,42,1,119,200,0.949
2026-07-07T12:15:00Z,checkout-api,355,9.434,53,5,117,200,0.951
2026-07-07T12:20:00Z,checkout-api,407,0.0,47,0,114,200,0.95
2026-07-07T12:25:00Z,checkout-api,387,2.128,47,1,114,200,0.948
2026-07-07T12:30:00Z,checkout-api,373,2.778,36,1,113,200,0.94
2026-07-07T12:35:00Z,checkout-api,350,0.0,37,0,119,200,0.937
2026-07-07T12:40:00Z,checkout-api,386,0.0,44,0,121,200,0.955
2026-07-07T12:45:00Z,checkout-api,373,3.077,65,2,119,200,0.962
2026-07-07T12:50:00Z,checkout-api,444,2.222,45,1,121,200,0.935
2026-07-07T12:55:00Z,checkout-api,339,2.564,39,1,113,200,0.948
2026-07-07T13:00:00Z,checkout-api,437,2.041,49,1,113,200,0.945
2026-07-07T13:05:00Z,checkout-api,394,0.0,42,0,114,200,0.948
2026-07-07T13:10:00Z,checkout-api,367,2.941,68,2,122,200,0.94
2026-07-07T13:15:00Z,checkout-api,380,0.0,48,0,115,200,0.949
2026-07-07T13:20:00Z,checkout-api,322,0.0,45,0,115,200,0.935
2026-07-07T13:25:00Z,checkout-api,412,2.083,48,1,113,200,0.952
2026-07-07T13:30:00Z,checkout-api,395,2.703,37,1,115,200,0.963
2026-07-07T13:35:00Z,checkout-api,381,2.041,49,1,120,200,0.956
2026-07-07T13:40:00Z,checkout-api,399,2.439,41,1,118,200,0.952
2026-07-07T13:45:00Z,checkout-api,355,4.167,48,2,122,200,0.941
2026-07-07T13:50:00Z,checkout-api,394,1.695,59,1,114,200,0.959
2026-07-07T13:55:00Z,checkout-api,370,3.846,52,2,123,200,0.947
2026-07-07T14:00:00Z,checkout-api,350,1.818,55,1,117,200,0.948
2026-07-07T14:05:00Z,checkout-api,336,4.0,50,2,119,200,0.937
2026-07-07T14:10:00Z,checkout-api,411,1.754,57,1,123,200,0.947
2026-07-07T14:15:00Z,checkout-api,351,0.0,57,0,116,200,0.948
2026-07-07T14:20:00Z,checkout-api,350,0.0,35,0,116,200,0.96
2026-07-07T14:25:00Z,checkout-api,332,4.167,48,2,123,200,0.948
2026-07-07T14:30:00Z,checkout-api,358,2.0,50,1,123,200,0.956
2026-07-07T14:35:00Z,checkout-api,335,1.961,51,1,117,200,0.946
2026-07-07T14:40:00Z,checkout-api,416,0.0,57,0,114,200,0.948
2026-07-07T14:45:00Z,checkout-api,396,1.754,57,1,123,200,0.962
2026-07-07T14:50:00Z,checkout-api,375,1.852,54,1,117,200,0.94
2026-07-07T14:55:00Z,checkout-api,386,0.0,38,0,113,200,0.942
2026-07-07T15:00:00Z,checkout-api,334,0.0,36,0,116,200,0.95
2026-07-07T15:05:00Z,checkout-api,385,0.0,56,0,113,200,0.951
2026-07-07T15:10:00Z,checkout-api,386,3.846,52,2,119,200,0.951
2026-07-07T15:15:00Z,checkout-api,360,1.754,57,1,120,200,0.951
2026-07-07T15:20:00Z,checkout-api,376,0.0,46,0,122,200,0.94
2026-07-07T15:25:00Z,checkout-api,364,1.818,55,1,113,200,0.95
2026-07-07T15:30:00Z,checkout-api,365,6.122,49,3,117,200,0.951
2026-07-07T15:35:00Z,checkout-api,387,0.0,43,0,113,200,0.961
2026-07-07T15:40:00Z,checkout-api,371,0.0,51,0,115,200,0.937
2026-07-07T15:45:00Z,checkout-api,360,1.408,71,1,116,200,0.938
2026-07-07T15:50:00Z,checkout-api,354,3.571,56,2,122,200,0.948
2026-07-07T15:55:00Z,checkout-api,444,2.381,42,1,123,200,0.935
2026-07-07T16:00:00Z,checkout-api,399,1.818,55,1,113,200,0.961
2026-07-07T16:05:00Z,checkout-api,412,2.128,47,1,117,200,0.969
2026-07-07T16:10:00Z,checkout-api,462,1.923,52,1,122,200,0.945
2026-07-07T16:15:00Z,checkout-api,340,1.786,56,1,116,200,0.968
2026-07-07T16:20:00Z,checkout-api,406,0.0,54,0,121,200,0.954
2026-07-07T16:25:00Z,checkout-api,387,0.0,61,0,121,200,0.947
2026-07-07T16:30:00Z,checkout-api,358,1.887,53,1,122,200,0.965
2026-07-07T16:35:00Z,checkout-api,340,3.922,51,2,117,200,0.945
2026-07-07T16:40:00Z,checkout-api,361,0.0,46,0,115,200,0.955
2026-07-07T16:45:00Z,checkout-api,313,6.977,43,3,113,200,0.947
2026-07-07T16:50:00Z,checkout-api,346,2.083,48,1,119,200,0.952
2026-07-07T16:55:00Z,checkout-api,333,2.5,40,1,123,200,0.942
2026-07-07T17:00:00Z,checkout-api,306,2.273,44,1,122,200,0.952
2026-07-07T17:05:00Z,checkout-api,353,4.348,46,2,118,200,0.952
